1499,-0.272897
1500,-0.212091
1501,-0.150451
1502,-0.0882202
1503,-0.0256428
1504,0.0370353
1505,0.0995678
1506,0.161709
1507,0.223215
1508,0.283845
1509,0.343359
1510,0.401524
1511,0.458111
1512,0.512899
1513,0.565672
1514,0.616223
1515,0.664352
1516,0.709872
1517,0.752603
1518,0.792377
1519,0.829038
1520,0.862442
1521,0.892457
1522,0.918967
1523,0.941866
1524,0.961065
1525,0.976488
1526,0.988075
1527,0.99578
1528,0.999573
1529,0.99944
1530,0.995379
1531,0.987408
1532,0.975558
1533,0.959875
1534,0.940421
1535,0.917273
1536,0.890521
1537,0.86027
1538,0.82664
1539,0.789762
1540,0.749781
1541,0.706855
1542,0.661152
1543,0.612851
1544,0.562142
1545,0.509225
1546,0.454308
1547,0.397605
1548,0.339341
1549,0.279744
1550,0.219047
1551,0.15749
1552,0.0953139
1553,0.0327636
1554,-0.0299155
1555,-0.092477
1556,-0.154675
1557,-0.216266
1558,-0.277007
1559,-0.336659
1560,-0.394989
1561,-0.451768
1562,-0.506771
1563,-0.559783
1564,-0.610597
1565,-0.659011
1566,-0.704836
1567,-0.747893
1568,-0.788011
1569,-0.825033
1570,-0.858814
1571,-0.889221
1572,-0.916134
1573,-0.939449
1574,-0.959072
1575,-0.974928
1576,-0.986953
1577,-0.995101
1578,-0.99934
1579,-0.999653
1580,-0.996038
1581,-0.98851
1582,-0.977099
1583,-0.961849
1584,-0.94282
1585,-0.920087
1586,-0.893739
1587,-0.86388
1588,-0.830628
1589,-0.794112
1590,-0.754476
1591,-0.711876
1592,-0.666479
1593,-0.618464
1594,-0.56802
1595,-0.515343
1596,-0.460642
1597,-0.404132
1598,-0.346034
1599,-0.286576
1600,-0.225992
1601,-0.164521
1602,-0.102403
1603,-0.0398827
1604,0.0227942
1605,0.0853814
1606,0.147633
1607,0.209305
1608,0.270155
1609,0.329943
1610,0.388435
1611,0.445401
1612,0.500617
1613,0.553866
1614,0.60494
1615,0.653636
1616,0.699765
1617,0.743145
1618,0.783605
1619,0.820987
1620,0.855143
1621,0.885939
1622,0.913255
1623,0.936984
1624,0.957031
1625,0.973318
1626,0.985781
1627,0.994372
1628,0.999056
1629,0.999815
1630,0.996646
1631,0.989562
1632,0.97859
1633,0.963773
1634,0.94517
1635,0.922854
1636,0.896912
1637,0.867447
1638,0.834573
1639,0.798421
1640,0.759132
1641,0.716861
1642,0.671773
1643,0.624047
1644,0.573868
1645,0.521435
1646,0.466954
1647,0.410638
1648,0.352708
1649,0.293393
1650,0.232926
1651,0.171543
1652,0.109486
1653,0.0469997
1654,-0.0156717
1655,-0.0782815
1656,-0.140584
1657,-0.202334
1658,-0.263289
1659,-0.32321
1660,-0.381861
1661,-0.439011
1662,-0.494437
1663,-0.547921
1664,-0.599252
1665,-0.648228
1666,-0.694658
1667,-0.738359
1668,-0.779159
1669,-0.816898
1670,-0.851428
1671,-0.882613
1672,-0.91033
1673,-0.934471
1674,-0.954941
1675,-0.971659
1676,-0.984559
1677,-0.993592
1678,-0.998721
1679,-0.999927
1680,-0.997204
1681,-0.990563
1682,-0.980031
1683,-0.965649
1684,-0.947473
1685,-0.925574
1686,-0.90004
1687,-0.870969
1688,-0.838477
1689,-0.80269
1690,-0.76375
1691,-0.72181
1692,-0.677033
1693,-0.629597
1694,-0.579688
1695,-0.527501
1696,-0.473241
1697,-0.417123
1698,-0.359365
1699,-0.300196
1700,-0.239848
1701,-0.178557
1702,-0.116565
1703,-0.0541144
1704,0.00854845
1705,0.0711777
1706,0.133527
1707,0.195352
1708,0.25641
1709,0.31646
1710,0.375267
1711,0.4326
1712,0.488233
1713,0.541948
1714,0.593534
1715,0.642788
1716,0.689516
1717,0.733536
1718,0.774674
1719,0.812769
1720,0.84767
1721,0.879242
1722,0.907359
1723,0.931911
1724,0.952802
1725,0.96995
1726,0.983287
1727,0.992762
1728,0.998336
1729,0.999988
1730,0.997711
1731,0.991514
1732,0.981423
1733,0.967475
1734,0.949727
1735,0.928248
1736,0.903121
1737,0.874447
1738,0.842337
1739,0.806918
1740,0.768329
1741,0.726721
1742,0.682259
1743,0.635116
1744,0.585478
1745,0.533539
1746,0.479505
1747,0.423586
1748,0.366004
1749,0.306984
1750,0.246757
1751,0.185562
1752,0.123637
1753,0.0612263
1754,-0.00142476
1755,-0.0640702
