x,y
40480,-0.88127
40481,-0.881539
40482,-0.881808
40483,-0.882077
40484,-0.882345
40485,-0.882613
40486,-0.882881
40487,-0.883148
40488,-0.883415
40489,-0.883682
40490,-0.883949
40491,-0.884215
40492,-0.884481
40493,-0.884747
40494,-0.885013
40495,-0.885278
40496,-0.885543
40497,-0.885807
40498,-0.886072
40499,-0.886336
40500,-0.886599
40501,-0.886863
40502,-0.887126
40503,-0.887389
40504,-0.887651
40505,-0.887914
40506,-0.888176
40507,-0.888437
40508,-0.888699
40509,-0.88896
40510,-0.889221
40511,-0.889481
40512,-0.889742
40513,-0.890002
40514,-0.890261
40515,-0.890521
40516,-0.89078
40517,-0.891039
40518,-0.891297
40519,-0.891556
40520,-0.891814
40521,-0.892071
40522,-0.892329
40523,-0.892586
40524,-0.892843
40525,-0.893099
40526,-0.893355
40527,-0.893611
40528,-0.893867
40529,-0.894122
40530,-0.894377
40531,-0.894632
40532,-0.894887
40533,-0.895141
40534,-0.895395
40535,-0.895648
40536,-0.895902
40537,-0.896155
40538,-0.896408
40539,-0.89666
40540,-0.896912
40541,-0.897164
40542,-0.897416
40543,-0.897667
40544,-0.897918
40545,-0.898169
40546,-0.898419
40547,-0.898669
40548,-0.898919
40549,-0.899168
40550,-0.899418
40551,-0.899667
40552,-0.899915
40553,-0.900164
40554,-0.900412
40555,-0.90066
40556,-0.900907
40557,-0.901154
40558,-0.901401
40559,-0.901648
40560,-0.901894
40561,-0.90214
40562,-0.902386
40563,-0.902631
40564,-0.902876
40565,-0.903121
40566,-0.903366
40567,-0.90361
40568,-0.903854
40569,-0.904098
40570,-0.904341
40571,-0.904584
40572,-0.904827
40573,-0.90507
40574,-0.905312
40575,-0.905554
40576,-0.905795
40577,-0.906037
40578,-0.906278
40579,-0.906518
40580,-0.906759
40581,-0.906999
40582,-0.907239
40583,-0.907478
40584,-0.907718
40585,-0.907957
40586,-0.908195
40587,-0.908434
40588,-0.908672
40589,-0.90891
40590,-0.909147
40591,-0.909384
40592,-0.909621
40593,-0.909858
40594,-0.910094
40595,-0.91033
40596,-0.910566
40597,-0.910801
40598,-0.911036
40599,-0.911271
40600,-0.911506
40601,-0.91174
40602,-0.911974
40603,-0.912208
40604,-0.912441
40605,-0.912674
40606,-0.912907
40607,-0.913139
40608,-0.913372
40609,-0.913603
40610,-0.913835
40611,-0.914066
40612,-0.914297
40613,-0.914528
40614,-0.914758
40615,-0.914988
40616,-0.915218
40617,-0.915448
40618,-0.915677
40619,-0.915906
40620,-0.916134
40621,-0.916363
40622,-0.916591
40623,-0.916818
40624,-0.917046
40625,-0.917273
40626,-0.9175
40627,-0.917726
40628,-0.917953
40629,-0.918178
40630,-0.918404
40631,-0.918629
40632,-0.918854
40633,-0.919079
40634,-0.919304
40635,-0.919528
40636,-0.919752
40637,-0.919975
40638,-0.920198
40639,-0.920421
40640,-0.920644
40641,-0.920866
40642,-0.921088
40643,-0.92131
40644,-0.921532
40645,-0.921753
40646,-0.921974
40647,-0.922194
40648,-0.922414
40649,-0.922634
40650,-0.922854
40651,-0.923073
40652,-0.923292
40653,-0.923511
40654,-0.92373
40655,-0.923948
40656,-0.924166
40657,-0.924383
40658,-0.9246
40659,-0.924817
40660,-0.925034
40661,-0.92525
40662,-0.925466
40663,-0.925682
40664,-0.925897
40665,-0.926113
40666,-0.926327
40667,-0.926542
40668,-0.926756
40669,-0.92697
40670,-0.927184
40671,-0.927397
40672,-0.92761
40673,-0.927823
40674,-0.928035
40675,-0.928248
40676,-0.928459
40677,-0.928671
40678,-0.928882
40679,-0.929093
40680,-0.929304
40681,-0.929514
40682,-0.929724
40683,-0.929934
40684,-0.930143
40685,-0.930352
40686,-0.930561
40687,-0.93077
40688,-0.930978
40689,-0.931186
40690,-0.931393
40691,-0.931601
40692,-0.931808
40693,-0.932014
40694,-0.932221
40695,-0.932427
40696,-0.932633
40697,-0.932838
40698,-0.933043
40699,-0.933248
40700,-0.933453
40701,-0.933657
40702,-0.933861
40703,-0.934065
40704,-0.934268
40705,-0.934471
40706,-0.934674
40707,-0.934876
40708,-0.935078
40709,-0.93528
40710,-0.935482
40711,-0.935683
40712,-0.935884
40713,-0.936085
40714,-0.936285
40715,-0.936485
40716,-0.936685
40717,-0.936884
40718,-0.937083
40719,-0.937282
40720,-0.93748
40721,-0.937679
40722,-0.937877
40723,-0.938074
40724,-0.938271
40725,-0.938468
40726,-0.938665
40727,-0.938861
40728,-0.939058
40729,-0.939253
40730,-0.939449
40731,-0.939644
40732,-0.939839
40733,-0.940033
40734,-0.940227
40735,-0.940421
40736,-0.940615
40737,-0.940808
40738,-0.941001
40739,-0.941194
40740,-0.941386
40741,-0.941579
40742,-0.94177
40743,-0.941962
40744,-0.942153
40745,-0.942344
40746,-0.942534
40747,-0.942725
40748,-0.942915
40749,-0.943104
40750,-0.943294
40751,-0.943483
40752,-0.943671
40753,-0.94386
40754,-0.944048
40755,-0.944236
40756,-0.944423
40757,-0.94461
40758,-0.944797
40759,-0.944984
40760,-0.94517
40761,-0.945356
40762,-0.945542
40763,-0.945727
40764,-0.945912
40765,-0.946097
40766,-0.946281
40767,-0.946465
40768,-0.946649
40769,-0.946833
40770,-0.947016
40771,-0.947199
40772,-0.947381
40773,-0.947564
40774,-0.947746
40775,-0.947927
40776,-0.948109
40777,-0.94829
40778,-0.94847
40779,-0.948651
40780,-0.948831
40781,-0.949011
40782,-0.94919
40783,-0.94937
40784,-0.949548
40785,-0.949727
40786,-0.949905
40787,-0.950083
40788,-0.950261
40789,-0.950438
40790,-0.950615
40791,-0.950792
40792,-0.950968
40793,-0.951145
40794,-0.95132
40795,-0.951496
40796,-0.951671
40797,-0.951846
40798,-0.95202
40799,-0.952195
40800,-0.952369
40801,-0.952542
40802,-0.952716
40803,-0.952889
40804,-0.953061
40805,-0.953234
40806,-0.953406
40807,-0.953578
40808,-0.953749
40809,-0.95392
40810,-0.954091
40811,-0.954262
40812,-0.954432
40813,-0.954602
40814,-0.954771
40815,-0.954941
40816,-0.95511
40817,-0.955278
40818,-0.955447
40819,-0.955615
40820,-0.955783
40821,-0.95595
40822,-0.956117
40823,-0.956284
40824,-0.95645
40825,-0.956617
40826,-0.956783
40827,-0.956948
40828,-0.957113
40829,-0.957278
40830,-0.957443
40831,-0.957607
40832,-0.957771
40833,-0.957935
40834,-0.958098
40835,-0.958261
40836,-0.958424
40837,-0.958587
40838,-0.958749
40839,-0.958911
40840,-0.959072
40841,-0.959233
40842,-0.959394
40843,-0.959555
40844,-0.959715
40845,-0.959875
40846,-0.960035
40847,-0.960194
40848,-0.960353
40849,-0.960512
40850,-0.96067
40851,-0.960829
40852,-0.960986
40853,-0.961144
40854,-0.961301
40855,-0.961458
40856,-0.961614
40857,-0.961771
40858,-0.961926
40859,-0.962082
40860,-0.962237
40861,-0.962392
40862,-0.962547
40863,-0.962701
40864,-0.962855
40865,-0.963009
40866,-0.963163
40867,-0.963316
40868,-0.963468
40869,-0.963621
40870,-0.963773
40871,-0.963925
40872,-0.964076
40873,-0.964228
40874,-0.964379
40875,-0.964529
40876,-0.96468
40877,-0.964829
40878,-0.964979
40879,-0.965128
40880,-0.965278
40881,-0.965426
40882,-0.965575
40883,-0.965723
40884,-0.96587
40885,-0.966018
40886,-0.966165
40887,-0.966312
40888,-0.966458
40889,-0.966605
40890,-0.966751
40891,-0.966896
40892,-0.967041
40893,-0.967186
40894,-0.967331
40895,-0.967475
40896,-0.967619
40897,-0.967763
40898,-0.967906
40899,-0.968049
40900,-0.968192
40901,-0.968335
40902,-0.968477
40903,-0.968619
40904,-0.96876
40905,-0.968901
40906,-0.969042
40907,-0.969183
40908,-0.969323
40909,-0.969463
40910,-0.969602
40911,-0.969742
40912,-0.969881
40913,-0.970019
40914,-0.970158
40915,-0.970296
40916,-0.970433
40917,-0.970571
40918,-0.970708
40919,-0.970845
40920,-0.970981
40921,-0.971117
40922,-0.971253
40923,-0.971389
40924,-0.971524
40925,-0.971659
40926,-0.971793
40927,-0.971927
40928,-0.972061
40929,-0.972195
40930,-0.972328
40931,-0.972461
40932,-0.972594
40933,-0.972726
40934,-0.972858
40935,-0.97299
40936,-0.973121
40937,-0.973253
40938,-0.973383
40939,-0.973514
40940,-0.973644
40941,-0.973774
40942,-0.973903
40943,-0.974032
40944,-0.974161
40945,-0.97429
40946,-0.974418
40947,-0.974546
40948,-0.974674
40949,-0.974801
40950,-0.974928
40951,-0.975055
40952,-0.975181
40953,-0.975307
40954,-0.975433
40955,-0.975558
40956,-0.975683
40957,-0.975808
40958,-0.975932
40959,-0.976056
40960,-0.97618
40961,-0.976304
40962,-0.976427
40963,-0.97655
40964,-0.976672
40965,-0.976794
40966,-0.976916
40967,-0.977038
40968,-0.977159
40969,-0.97728
40970,-0.977401
40971,-0.977521
40972,-0.977641
40973,-0.977761
40974,-0.97788
40975,-0.977999
40976,-0.978118
40977,-0.978236
40978,-0.978354
40979,-0.978472
40980,-0.97859
40981,-0.978707
40982,-0.978824
40983,-0.97894
40984,-0.979056
40985,-0.979172
40986,-0.979288
40987,-0.979403
40988,-0.979518
40989,-0.979633
40990,-0.979747
40991,-0.979861
40992,-0.979974
40993,-0.980088
40994,-0.980201
40995,-0.980313
40996,-0.980426
40997,-0.980538
40998,-0.98065
40999,-0.980761
41000,-0.980872
41001,-0.980983
41002,-0.981093
41003,-0.981203
41004,-0.981313
41005,-0.981423
41006,-0.981532
41007,-0.981641
41008,-0.981749
41009,-0.981858
41010,-0.981965
41011,-0.982073
41012,-0.98218
41013,-0.982287
41014,-0.982394
41015,-0.9825
41016,-0.982606
41017,-0.982712
41018,-0.982817
41019,-0.982922
41020,-0.983027
41021,-0.983131
41022,-0.983235
41023,-0.983339
41024,-0.983443
41025,-0.983546
41026,-0.983649
41027,-0.983751
41028,-0.983853
41029,-0.983955
41030,-0.984057
41031,-0.984158
41032,-0.984259
41033,-0.984359
41034,-0.984459
41035,-0.984559
41036,-0.984659
41037,-0.984758
41038,-0.984857
41039,-0.984956
41040,-0.985054
41041,-0.985152
41042,-0.98525
41043,-0.985347
41044,-0.985444
41045,-0.985541
41046,-0.985637
41047,-0.985733
41048,-0.985829
41049,-0.985925
41050,-0.98602
41051,-0.986115
41052,-0.986209
41053,-0.986303
41054,-0.986397
41055,-0.986491
41056,-0.986584
41057,-0.986677
41058,-0.986769
41059,-0.986861
41060,-0.986953
41061,-0.987045
41062,-0.987136
41063,-0.987227
41064,-0.987318
41065,-0.987408
41066,-0.987498
41067,-0.987588
41068,-0.987677
41069,-0.987766
41070,-0.987855
41071,-0.987943
41072,-0.988031
41073,-0.988119
41074,-0.988207
41075,-0.988294
41076,-0.98838
41077,-0.988467
41078,-0.988553
41079,-0.988639
41080,-0.988724
41081,-0.98881
41082,-0.988894
41083,-0.988979
41084,-0.989063
41085,-0.989147
41086,-0.989231
41087,-0.989314
41088,-0.989397
41089,-0.989479
41090,-0.989562
41091,-0.989644
41092,-0.989725
41093,-0.989807
41094,-0.989888
41095,-0.989968
41096,-0.990049
41097,-0.990129
41098,-0.990208
41099,-0.990288
41100,-0.990367
41101,-0.990446
41102,-0.990524
41103,-0.990602
41104,-0.99068
41105,-0.990758
41106,-0.990835
41107,-0.990911
41108,-0.990988
41109,-0.991064
41110,-0.99114
41111,-0.991216
41112,-0.991291
41113,-0.991366
41114,-0.99144
41115,-0.991514
41116,-0.991588
41117,-0.991662
41118,-0.991735
41119,-0.991808
41120,-0.991881
41121,-0.991953
41122,-0.992025
41123,-0.992097
41124,-0.992168
41125,-0.992239
41126,-0.99231
41127,-0.99238
41128,-0.99245
41129,-0.99252
41130,-0.992589
41131,-0.992659
41132,-0.992727
41133,-0.992796
41134,-0.992864
41135,-0.992932
41136,-0.992999
41137,-0.993066
41138,-0.993133
41139,-0.9932
41140,-0.993266
41141,-0.993332
41142,-0.993397
41143,-0.993463
41144,-0.993527
41145,-0.993592
41146,-0.993656
41147,-0.99372
41148,-0.993784
41149,-0.993847
41150,-0.99391
41151,-0.993973
41152,-0.994035
41153,-0.994097
41154,-0.994159
41155,-0.99422
41156,-0.994281
41157,-0.994342
41158,-0.994402
41159,-0.994462
41160,-0.994522
41161,-0.994581
41162,-0.99464
41163,-0.994699
41164,-0.994758
41165,-0.994816
41166,-0.994874
41167,-0.994931
41168,-0.994988
41169,-0.995045
41170,-0.995101
41171,-0.995158
41172,-0.995213
41173,-0.995269
41174,-0.995324
41175,-0.995379
41176,-0.995434
41177,-0.995488
41178,-0.995542
41179,-0.995595
41180,-0.995649
41181,-0.995702
41182,-0.995754
41183,-0.995807
41184,-0.995859
41185,-0.99591
41186,-0.995962
41187,-0.996013
41188,-0.996063
41189,-0.996114
41190,-0.996164
41191,-0.996213
41192,-0.996263
41193,-0.996312
41194,-0.99636
41195,-0.996409
41196,-0.996457
41197,-0.996505
41198,-0.996552
41199,-0.996599
41200,-0.996646
41201,-0.996693
41202,-0.996739
41203,-0.996785
41204,-0.99683
41205,-0.996875
41206,-0.99692
41207,-0.996965
41208,-0.997009
41209,-0.997053
41210,-0.997096
41211,-0.99714
41212,-0.997182
41213,-0.997225
41214,-0.997267
41215,-0.997309
41216,-0.997351
41217,-0.997392
41218,-0.997433
41219,-0.997474
41220,-0.997514
41221,-0.997554
41222,-0.997594
41223,-0.997633
41224,-0.997672
41225,-0.997711
41226,-0.997749
41227,-0.997787
41228,-0.997825
41229,-0.997862
41230,-0.997899
41231,-0.997936
41232,-0.997973
41233,-0.998009
41234,-0.998045
41235,-0.99808
41236,-0.998115
41237,-0.99815
41238,-0.998184
41239,-0.998219
41240,-0.998252
41241,-0.998286
41242,-0.998319
41243,-0.998352
41244,-0.998385
41245,-0.998417
41246,-0.998449
41247,-0.99848
41248,-0.998512
41249,-0.998542
41250,-0.998573
41251,-0.998603
41252,-0.998633
41253,-0.998663
41254,-0.998692
41255,-0.998721
41256,-0.99875
41257,-0.998778
41258,-0.998806
41259,-0.998834
41260,-0.998861
41261,-0.998888
41262,-0.998915
41263,-0.998941
41264,-0.998967
41265,-0.998993
41266,-0.999018
41267,-0.999044
41268,-0.999068
41269,-0.999093
41270,-0.999117
41271,-0.999141
41272,-0.999164
41273,-0.999187
41274,-0.99921
41275,-0.999233
41276,-0.999255
41277,-0.999277
41278,-0.999298
41279,-0.999319
41280,-0.99934
41281,-0.999361
41282,-0.999381
41283,-0.999401
41284,-0.99942
41285,-0.99944
41286,-0.999458
41287,-0.999477
41288,-0.999495
41289,-0.999513
41290,-0.999531
41291,-0.999548
41292,-0.999565
41293,-0.999582
41294,-0.999598
41295,-0.999614
41296,-0.99963
41297,-0.999645
41298,-0.99966
41299,-0.999675
41300,-0.999689
41301,-0.999703
41302,-0.999717
41303,-0.99973
41304,-0.999743
41305,-0.999756
41306,-0.999769
41307,-0.999781
41308,-0.999792
41309,-0.999804
41310,-0.999815
41311,-0.999826
41312,-0.999836
41313,-0.999846
41314,-0.999856
41315,-0.999866
41316,-0.999875
41317,-0.999884
41318,-0.999892
41319,-0.999901
41320,-0.999908
41321,-0.999916
41322,-0.999923
41323,-0.99993
41324,-0.999937
41325,-0.999943
41326,-0.999949
41327,-0.999954
41328,-0.99996
41329,-0.999965
41330,-0.999969
41331,-0.999974
41332,-0.999978
41333,-0.999981
41334,-0.999985
41335,-0.999988
41336,-0.99999
41337,-0.999993
41338,-0.999995
41339,-0.999996
41340,-0.999998
41341,-0.999999
41342,-1
41343,-1
41344,-1
41345,-1
41346,-0.999999
41347,-0.999998
41348,-0.999997
41349,-0.999996
41350,-0.999994
41351,-0.999991
41352,-0.999989
41353,-0.999986
41354,-0.999983
41355,-0.999979
41356,-0.999976
41357,-0.999971
41358,-0.999967
41359,-0.999962
41360,-0.999957
41361,-0.999952
41362,-0.999946
41363,-0.99994
41364,-0.999933
41365,-0.999927
41366,-0.99992
41367,-0.999912
41368,-0.999905
41369,-0.999896
41370,-0.999888
41371,-0.999879
41372,-0.99987
41373,-0.999861
41374,-0.999851
41375,-0.999841
41376,-0.999831
41377,-0.99982
41378,-0.99981
41379,-0.999798
41380,-0.999787
41381,-0.999775
41382,-0.999762
41383,-0.99975
41384,-0.999737
41385,-0.999724
41386,-0.99971
41387,-0.999696
41388,-0.999682
41389,-0.999668
41390,-0.999653
41391,-0.999637
41392,-0.999622
41393,-0.999606
41394,-0.99959
41395,-0.999573
41396,-0.999557
41397,-0.99954
41398,-0.999522
41399,-0.999504
41400,-0.999486
41401,-0.999468
41402,-0.999449
41403,-0.99943
41404,-0.999411
41405,-0.999391
41406,-0.999371
41407,-0.99935
41408,-0.99933
41409,-0.999309
41410,-0.999287
41411,-0.999266
41412,-0.999244
41413,-0.999221
41414,-0.999199
41415,-0.999176
41416,-0.999152
41417,-0.999129
41418,-0.999105
41419,-0.999081
41420,-0.999056
41421,-0.999031
41422,-0.999006
41423,-0.99898
41424,-0.998954
41425,-0.998928
41426,-0.998902
41427,-0.998875
41428,-0.998848
41429,-0.99882
41430,-0.998792
41431,-0.998764
41432,-0.998736
41433,-0.998707
41434,-0.998678
41435,-0.998648
41436,-0.998618
41437,-0.998588
41438,-0.998558
41439,-0.998527
41440,-0.998496
41441,-0.998465
41442,-0.998433
41443,-0.998401
41444,-0.998368
41445,-0.998336
41446,-0.998303
41447,-0.998269
41448,-0.998236
41449,-0.998202
41450,-0.998167
41451,-0.998133
41452,-0.998098
41453,-0.998062
41454,-0.998027
41455,-0.997991
41456,-0.997955
41457,-0.997918
41458,-0.997881
41459,-0.997844
41460,-0.997806
41461,-0.997768
41462,-0.99773
41463,-0.997692
41464,-0.997653
41465,-0.997613
41466,-0.997574
41467,-0.997534
41468,-0.997494
41469,-0.997454
41470,-0.997413
41471,-0.997372
41472,-0.99733
41473,-0.997288
41474,-0.997246
41475,-0.997204
41476,-0.997161
41477,-0.997118
41478,-0.997075
41479,-0.997031
41480,-0.996987
41481,-0.996942
41482,-0.996898
41483,-0.996853
41484,-0.996807
41485,-0.996762
41486,-0.996716
41487,-0.996669
41488,-0.996623
41489,-0.996576
41490,-0.996529
41491,-0.996481
41492,-0.996433
41493,-0.996385
41494,-0.996336
41495,-0.996287
41496,-0.996238
41497,-0.996188
41498,-0.996139
41499,-0.996088
41500,-0.996038
41501,-0.995987
41502,-0.995936
41503,-0.995884
41504,-0.995833
41505,-0.99578
41506,-0.995728
41507,-0.995675
41508,-0.995622
41509,-0.995569
41510,-0.995515
41511,-0.995461
41512,-0.995406
41513,-0.995352
41514,-0.995297
41515,-0.995241
41516,-0.995186
41517,-0.99513
41518,-0.995073
41519,-0.995017
41520,-0.99496
41521,-0.994902
41522,-0.994845
41523,-0.994787
41524,-0.994728
41525,-0.99467
41526,-0.994611
41527,-0.994552
41528,-0.994492
41529,-0.994432
41530,-0.994372
41531,-0.994311
41532,-0.994251
41533,-0.994189
41534,-0.994128
41535,-0.994066
41536,-0.994004
41537,-0.993941
41538,-0.993879
41539,-0.993815
41540,-0.993752
41541,-0.993688
41542,-0.993624
41543,-0.99356
41544,-0.993495
41545,-0.99343
41546,-0.993365
41547,-0.993299
41548,-0.993233
41549,-0.993166
41550,-0.9931
41551,-0.993033
41552,-0.992966
41553,-0.992898
41554,-0.99283
41555,-0.992762
41556,-0.992693
41557,-0.992624
41558,-0.992555
41559,-0.992485
41560,-0.992415
41561,-0.992345
41562,-0.992275
41563,-0.992204
41564,-0.992133
41565,-0.992061
41566,-0.991989
41567,-0.991917
41568,-0.991845
41569,-0.991772
41570,-0.991699
41571,-0.991625
41572,-0.991551
41573,-0.991477
41574,-0.991403
41575,-0.991328
41576,-0.991253
41577,-0.991178
41578,-0.991102
41579,-0.991026
41580,-0.99095
41581,-0.990873
41582,-0.990796
41583,-0.990719
41584,-0.990641
41585,-0.990563
41586,-0.990485
41587,-0.990406
41588,-0.990327
41589,-0.990248
41590,-0.990169
41591,-0.990089
41592,-0.990009
41593,-0.989928
41594,-0.989847
41595,-0.989766
41596,-0.989685
41597,-0.989603
41598,-0.989521
41599,-0.989438
41600,-0.989355
41601,-0.989272
41602,-0.989189
41603,-0.989105
41604,-0.989021
41605,-0.988937
41606,-0.988852
41607,-0.988767
41608,-0.988682
41609,-0.988596
41610,-0.98851
41611,-0.988424
41612,-0.988337
41613,-0.98825
41614,-0.988163
41615,-0.988075
41616,-0.987987
41617,-0.987899
41618,-0.987811
41619,-0.987722
41620,-0.987633
41621,-0.987543
41622,-0.987453
41623,-0.987363
41624,-0.987273
41625,-0.987182
41626,-0.987091
41627,-0.986999
41628,-0.986907
41629,-0.986815
41630,-0.986723
41631,-0.98663
41632,-0.986537
41633,-0.986444
41634,-0.98635
41635,-0.986256
41636,-0.986162
41637,-0.986067
41638,-0.985972
41639,-0.985877
41640,-0.985781
41641,-0.985685
41642,-0.985589
41643,-0.985493
41644,-0.985396
41645,-0.985299
41646,-0.985201
41647,-0.985103
41648,-0.985005
41649,-0.984907
41650,-0.984808
41651,-0.984709
41652,-0.984609
41653,-0.984509
41654,-0.984409
41655,-0.984309
41656,-0.984208
41657,-0.984107
41658,-0.984006
41659,-0.983904
41660,-0.983802
41661,-0.9837
41662,-0.983597
41663,-0.983494
41664,-0.983391
41665,-0.983287
41666,-0.983183
41667,-0.983079
41668,-0.982975
41669,-0.98287
41670,-0.982765
41671,-0.982659
41672,-0.982553
41673,-0.982447
41674,-0.982341
41675,-0.982234
41676,-0.982127
41677,-0.982019
41678,-0.981912
41679,-0.981803
41680,-0.981695
41681,-0.981586
41682,-0.981477
41683,-0.981368
41684,-0.981258
41685,-0.981148
41686,-0.981038
41687,-0.980927
41688,-0.980817
41689,-0.980705
41690,-0.980594
41691,-0.980482
41692,-0.98037
41693,-0.980257
41694,-0.980144
41695,-0.980031
41696,-0.979918
41697,-0.979804
41698,-0.97969
41699,-0.979575
41700,-0.97946
41701,-0.979345
41702,-0.97923
41703,-0.979114
41704,-0.978998
41705,-0.978882
41706,-0.978765
41707,-0.978648
41708,-0.978531
41709,-0.978413
41710,-0.978295
41711,-0.978177
41712,-0.978059
41713,-0.97794
41714,-0.977821
41715,-0.977701
41716,-0.977581
41717,-0.977461
41718,-0.977341
41719,-0.97722
41720,-0.977099
41721,-0.976977
41722,-0.976855
41723,-0.976733
41724,-0.976611
41725,-0.976488
41726,-0.976365
41727,-0.976242
41728,-0.976118
41729,-0.975994
41730,-0.97587
41731,-0.975746
41732,-0.975621
41733,-0.975495
41734,-0.97537
41735,-0.975244
41736,-0.975118
41737,-0.974991
41738,-0.974864
41739,-0.974737
41740,-0.97461
41741,-0.974482
41742,-0.974354
41743,-0.974226
41744,-0.974097
41745,-0.973968
41746,-0.973839
41747,-0.973709
41748,-0.973579
41749,-0.973449
41750,-0.973318
41751,-0.973187
41752,-0.973056
41753,-0.972924
41754,-0.972792
41755,-0.97266
41756,-0.972528
41757,-0.972395
41758,-0.972262
41759,-0.972128
41760,-0.971994
41761,-0.97186
41762,-0.971726
41763,-0.971591
41764,-0.971456
41765,-0.971321
41766,-0.971185
41767,-0.971049
41768,-0.970913
41769,-0.970776
41770,-0.970639
41771,-0.970502
41772,-0.970365
41773,-0.970227
41774,-0.970089
41775,-0.96995
41776,-0.969811
41777,-0.969672
41778,-0.969533
41779,-0.969393
41780,-0.969253
41781,-0.969112
41782,-0.968972
41783,-0.968831
41784,-0.968689
41785,-0.968548
41786,-0.968406
41787,-0.968263
41788,-0.968121
41789,-0.967978
41790,-0.967835
41791,-0.967691
41792,-0.967547
41793,-0.967403
41794,-0.967259
41795,-0.967114
41796,-0.966969
41797,-0.966823
41798,-0.966678
41799,-0.966532
41800,-0.966385
41801,-0.966239
41802,-0.966092
41803,-0.965944
41804,-0.965797
41805,-0.965649
41806,-0.9655
41807,-0.965352
41808,-0.965203
41809,-0.965054
41810,-0.964904
41811,-0.964755
41812,-0.964604
41813,-0.964454
41814,-0.964303
41815,-0.964152
41816,-0.964001
41817,-0.963849
41818,-0.963697
41819,-0.963545
41820,-0.963392
41821,-0.963239
41822,-0.963086
41823,-0.962932
41824,-0.962778
41825,-0.962624
41826,-0.96247
41827,-0.962315
41828,-0.96216
41829,-0.962004
41830,-0.961849
41831,-0.961693
41832,-0.961536
41833,-0.961379
41834,-0.961222
41835,-0.961065
41836,-0.960907
41837,-0.96075
41838,-0.960591
41839,-0.960433
41840,-0.960274
41841,-0.960115
41842,-0.959955
41843,-0.959795
41844,-0.959635
41845,-0.959475
41846,-0.959314
41847,-0.959153
41848,-0.958992
41849,-0.95883
41850,-0.958668
41851,-0.958506
41852,-0.958343
41853,-0.95818
41854,-0.958017
41855,-0.957853
41856,-0.957689
41857,-0.957525
41858,-0.957361
41859,-0.957196
41860,-0.957031
41861,-0.956865
41862,-0.9567
41863,-0.956534
41864,-0.956367
41865,-0.956201
41866,-0.956034
41867,-0.955866
41868,-0.955699
41869,-0.955531
41870,-0.955363
41871,-0.955194
41872,-0.955025
41873,-0.954856
41874,-0.954687
41875,-0.954517
41876,-0.954347
41877,-0.954176
41878,-0.954006
41879,-0.953835
41880,-0.953663
41881,-0.953492
41882,-0.95332
41883,-0.953148
41884,-0.952975
41885,-0.952802
41886,-0.952629
41887,-0.952456
41888,-0.952282
41889,-0.952108
41890,-0.951933
41891,-0.951758
41892,-0.951583
41893,-0.951408
41894,-0.951232
41895,-0.951057
41896,-0.95088
41897,-0.950704
41898,-0.950527
41899,-0.95035
41900,-0.950172
41901,-0.949994
41902,-0.949816
41903,-0.949638
41904,-0.949459
41905,-0.94928
41906,-0.949101
41907,-0.948921
41908,-0.948741
41909,-0.948561
41910,-0.94838
41911,-0.948199
41912,-0.948018
41913,-0.947837
41914,-0.947655
41915,-0.947473
41916,-0.94729
41917,-0.947107
41918,-0.946924
41919,-0.946741
41920,-0.946557
41921,-0.946373
41922,-0.946189
41923,-0.946005
41924,-0.94582
41925,-0.945634
41926,-0.945449
41927,-0.945263
41928,-0.945077
41929,-0.944891
41930,-0.944704
41931,-0.944517
41932,-0.94433
41933,-0.944142
41934,-0.943954
41935,-0.943766
41936,-0.943577
41937,-0.943388
41938,-0.943199
41939,-0.94301
41940,-0.94282
41941,-0.94263
41942,-0.942439
41943,-0.942248
41944,-0.942057
41945,-0.941866
41946,-0.941674
41947,-0.941483
41948,-0.94129
41949,-0.941098
41950,-0.940905
41951,-0.940712
41952,-0.940518
41953,-0.940324
41954,-0.94013
41955,-0.939936
41956,-0.939741
41957,-0.939546
41958,-0.939351
41959,-0.939155
41960,-0.93896
41961,-0.938763
41962,-0.938567
41963,-0.93837
41964,-0.938173
41965,-0.937975
41966,-0.937778
41967,-0.93758
41968,-0.937381
41969,-0.937183
41970,-0.936984
41971,-0.936784
41972,-0.936585
41973,-0.936385
41974,-0.936185
41975,-0.935984
41976,-0.935784
41977,-0.935582
41978,-0.935381
41979,-0.935179
41980,-0.934977
41981,-0.934775
41982,-0.934572
41983,-0.93437
41984,-0.934166
41985,-0.933963
41986,-0.933759
41987,-0.933555
41988,-0.93335
41989,-0.933146
41990,-0.932941
41991,-0.932735
41992,-0.93253
41993,-0.932324
41994,-0.932118
41995,-0.931911
41996,-0.931704
41997,-0.931497
41998,-0.93129
41999,-0.931082
42000,-0.930874
42001,-0.930665
42002,-0.930457
42003,-0.930248
42004,-0.930038
42005,-0.929829
42006,-0.929619
42007,-0.929409
42008,-0.929198
42009,-0.928988
42010,-0.928777
42011,-0.928565
42012,-0.928353
42013,-0.928142
42014,-0.927929
42015,-0.927717
42016,-0.927504
42017,-0.927291
42018,-0.927077
42019,-0.926863
42020,-0.926649
42021,-0.926435
42022,-0.92622
42023,-0.926005
42024,-0.92579
42025,-0.925574
42026,-0.925358
42027,-0.925142
42028,-0.924926
42029,-0.924709
42030,-0.924492
42031,-0.924274
42032,-0.924057
42033,-0.923839
42034,-0.92362
42035,-0.923402
